Locality,Type,Rent/Month,Build_up_area(sq.ft),Furnishing,Bathrooms,Balcony,Parking,Carpet_area(sq.ft)
Vikhroli,1 BHK Apartment,36000,450 sq.ft,Semi Furnished,1,Missing,1.0,400 sq.ft
Vikhroli,3 BHK Apartment,96000,1330 sq.ft,Semi Furnished,3,2,1.0,1050 sq.ft
Vikhroli,2 BHK Apartment,55000,1250 sq.ft,Semi Furnished,2,1,1.0,850 sq.ft
Vikhroli,2 BHK Apartment,55000,860 sq.ft,Semi Furnished,2,1,1.0,730 sq.ft
Vikhroli,3 BHK Apartment,70000,1250 sq.ft,Semi Furnished,3,2,2.0,1050 sq.ft
Vikhroli,2 BHK Apartment,55000,850 sq.ft,Semi Furnished,2,Missing,1.0,730 sq.ft
Vikhroli,1 BHK Apartment,37000,508 sq.ft,Semi Furnished,1,Missing,1.0,440 sq.ft
Vikhroli,3 BHK Apartment,69000,1100 sq.ft,Semi Furnished,3,2,1.0,950 sq.ft
Vikhroli,3 BHK Apartment,85000,1450 sq.ft,Semi Furnished,4,2,1.0,1300 sq.ft
Vikhroli,1 BHK Apartment,45000,560 sq.ft,Semi Furnished,1,1,1.0,455 sq.ft
Vikhroli,1 BHK Apartment,40000,530 sq.ft,Semi Furnished,1,Missing,1.0,440 sq.ft
Vikhroli,3 BHK Apartment,70000,1260 sq.ft,Semi Furnished,1,Missing,2.0,1050 sq.ft
Vikhroli,3 BHK Apartment,85000,1500 sq.ft,Semi Furnished,3,2,2.0,1300 sq.ft
Vikhroli,2 BHK Apartment,55000,850 sq.ft,Semi Furnished,2,1,1.0,730 sq.ft
Vikhroli,1 BHK Apartment,38000,650 sq.ft,Unfurnished,1,1,2.0,Missing
Vikhroli,2 BHK Apartment,60000,1000 sq.ft,Semi Furnished,2,Missing,1.0,900 sq.ft
Vikhroli,3 BHK Apartment,65000,1050 sq.ft,Semi Furnished,3,1,1.0,950 sq.ft
Vikhroli,2 BHK Apartment,38000,800 sq.ft,Unfurnished,2,Missing,1.0,700 sq.ft
Vikhroli,1 BHK Apartment,28000,510 sq.ft,Unfurnished,1,Missing,1.0,440 sq.ft
Vikhroli,2 BHK Apartment,37000,750 sq.ft,Unfurnished,2,Missing,1.0,661 sq.ft
Vikhroli,1 BHK Apartment,30000,600 sq.ft,Semi Furnished,2,Missing,1.0,480 sq.ft
Vikhroli,1 BHK Apartment,39000,650 sq.ft,Semi Furnished,1,1,1.0,505 sq.ft
Vikhroli,1 BHK Apartment,39000,650 sq.ft,Semi Furnished,1,Missing,1.0,505 sq.ft
Vikhroli,2 BHK Apartment,57000,850 sq.ft,Semi Furnished,2,Missing,1.0,780 sq.ft
Vikhroli,2 BHK Apartment,55000,850 sq.ft,Semi Furnished,2,Missing,1.0,780 sq.ft
Vikhroli,2 BHK Apartment,63000,950 sq.ft,Semi Furnished,2,Missing,1.0,850 sq.ft
Vikhroli,2 BHK Apartment,65000,950 sq.ft,Semi Furnished,2,1,1.0,850 sq.ft
Vikhroli,2 BHK Apartment,53000,850 sq.ft,Semi Furnished,2,1,1.0,780 sq.ft
Vikhroli,3 BHK Apartment,80000,1200 sq.ft,Semi Furnished,3,1,1.0,1110 sq.ft
Vikhroli,2 BHK Apartment,58000,850 sq.ft,Semi Furnished,2,1,1.0,780 sq.ft
Vikhroli,1 BHK Apartment,39000,700 sq.ft,Semi Furnished,1,Missing,1.0,505 sq.ft
Vikhroli,1 BHK Apartment,37000,650 sq.ft,Semi Furnished,1,Missing,1.0,504 sq.ft
Vikhroli,1 BHK Apartment,37000,600 sq.ft,Semi Furnished,1,1,1.0,505 sq.ft
Vikhroli,3 BHK Apartment,62000,1250 sq.ft,Semi Furnished,3,Missing,1.0,1110 sq.ft
Vikhroli,3 BHK Apartment,75000,1100 sq.ft,Semi Furnished,3,2,2.0,Missing
Vikhroli,2 BHK Apartment,55000,800 sq.ft,Semi Furnished,2,1,1.0,774 sq.ft
Vikhroli,1 BHK Apartment,38000,600 sq.ft,Semi Furnished,1,Missing,1.0,480 sq.ft
Vikhroli,2 BHK Apartment,65000,800 sq.ft,Semi Furnished,2,1,1.0,680 sq.ft
Vikhroli,3 BHK Apartment,71400,1200 sq.ft,Semi Furnished,2,1,1.0,915 sq.ft
Vikhroli,1 BHK Apartment,45000,580 sq.ft,Unfurnished,2,1,1.0,450 sq.ft
Vikhroli,3 BHK Apartment,100000,1300 sq.ft,Unfurnished,4,3,1.0,1000 sq.ft
Vikhroli,1 BHK Apartment,45000,615 sq.ft,Unfurnished,2,Missing,1.0,460 sq.ft
Vikhroli,2 BHK Apartment,65000,1021 sq.ft,Unfurnished,2,Missing,1.0,750 sq.ft
Vikhroli,1 BHK Apartment,34000,521 sq.ft,Semi Furnished,1,Missing,1.0,419 sq.ft
Vikhroli,2 BHK Apartment,54000,900 sq.ft,Semi Furnished,2,Missing,1.0,750 sq.ft
Vikhroli,2 BHK Apartment,41001,850 sq.ft,Semi Furnished,2,Missing,1.0,631 sq.ft
Vikhroli,2 BHK Apartment,45001,850 sq.ft,Unfurnished,2,Missing,1.0,Missing
Vikhroli,2 BHK Apartment,45000,1000 sq.ft,Unfurnished,2,Missing,1.0,Missing
Vikhroli,2 BHK Apartment,48000,851 sq.ft,Semi Furnished,2,Missing,1.0,631 sq.ft
Vikhroli,2 BHK Apartment,48001,851 sq.ft,Semi Furnished,Missing,Missing,1.0,Missing
Vikhroli,2 BHK Apartment,46000,851 sq.ft,Unfurnished,2,Missing,1.0,Missing
Vikhroli,2 BHK Apartment,45000,1000 sq.ft,Unfurnished,2,Missing,1.0,Missing
Vikhroli,2 BHK Apartment,46001,757 sq.ft,Semi Furnished,2,Missing,1.0,631 sq.ft
Vikhroli,3 BHK Apartment,70000,1200 sq.ft,Semi Furnished,2,2,2.0,1000 sq.ft
Vikhroli,3 BHK Apartment,75000,1350 sq.ft,Semi Furnished,3,2,2.0,1000 sq.ft
Vikhroli,1 BHK Apartment,40000,750 sq.ft,Semi Furnished,2,2,1.0,505 sq.ft
Vikhroli,3 BHK Apartment,65000,1560 sq.ft,Unfurnished,2,1,1.0,954 sq.ft
Vikhroli,3 BHK Apartment,63000,1569 sq.ft,Unfurnished,2,1,1.0,950 sq.ft
Vikhroli,3 BHK Apartment,64000,1560 sq.ft,Unfurnished,2,1,1.0,954 sq.ft
Vikhroli,3 BHK Apartment,65000,1560 sq.ft,Unfurnished,2,1,1.0,954 sq.ft
Vikhroli,3 BHK Apartment,85000,1200 sq.ft,Semi Furnished,Missing,Missing,0.0,Missing
Vikhroli,2 BHK Apartment,42000,1050 sq.ft,Unfurnished,2,Missing,1.0,646 sq.ft
Vikhroli,2 BHK Apartment,40000,1053 sq.ft,Unfurnished,2,Missing,1.0,656 sq.ft
Vikhroli,2 BHK Apartment,42000,1050 sq.ft,Unfurnished,2,Missing,1.0,646 sq.ft
Vikhroli,2 BHK Apartment,44000,1053 sq.ft,Semi Furnished,2,Missing,1.0,656 sq.ft
Vikhroli,2 BHK Apartment,41000,1053 sq.ft,Unfurnished,2,Missing,1.0,656 sq.ft
Vikhroli,2 BHK Apartment,43000,1053 sq.ft,Unfurnished,2,Missing,1.0,656 sq.ft
Vikhroli,3 BHK Apartment,85000,1569 sq.ft,Fully Furnished,Missing,Missing,0.0,1046 sq.ft
Vikhroli,3 BHK Apartment,80000,1400 sq.ft,Semi Furnished,3,1,3.0,1200 sq.ft
Vikhroli,1 BHK Apartment,40000,600 sq.ft,Fully Furnished,1,Missing,2.0,500 sq.ft
Vikhroli,2 BHK Apartment,55000,900 sq.ft,Semi Furnished,2,1,2.0,794 sq.ft
Vikhroli,2 BHK Apartment,52000,900 sq.ft,Semi Furnished,2,1,2.0,794 sq.ft
Vikhroli,3 BHK Apartment,100000,1500 sq.ft,Semi Furnished,3,2,3.0,1300 sq.ft
Vikhroli,2 BHK Apartment,58000,995 sq.ft,Semi Furnished,2,1,1.0,764 sq.ft
Vikhroli,2 BHK Apartment,64000,1090 sq.ft,Semi Furnished,2,1,2.0,820 sq.ft
Vikhroli,3 BHK Apartment,100000,1500 sq.ft,Semi Furnished,3,2,2.0,1300 sq.ft
Vikhroli,2 BHK Apartment,50000,990 sq.ft,Fully Furnished,2,Missing,1.0,650 sq.ft
Vikhroli,2 BHK Apartment,65000,1090 sq.ft,Semi Furnished,2,1,2.0,820 sq.ft
Vikhroli,1 BHK Apartment,45000,500 sq.ft,Semi Furnished,1,Missing,2.0,390 sq.ft
Vikhroli,2 BHK Apartment,70000,1000 sq.ft,Semi Furnished,2,1,2.0,700 sq.ft
Vikhroli,2 BHK Apartment,70000,1440 sq.ft,Semi Furnished,2,1,1.0,980 sq.ft
Vikhroli,1 BHK Apartment,45000,890 sq.ft,Semi Furnished,2,Missing,1.0,476 sq.ft
Vikhroli,2 BHK Apartment,60000,1020 sq.ft,Semi Furnished,2,Missing,1.0,722 sq.ft
Vikhroli,2 BHK Apartment,60000,890 sq.ft,Semi Furnished,2,Missing,1.0,722 sq.ft
Vikhroli,1 BHK Apartment,40000,750 sq.ft,Semi Furnished,1,Missing,2.0,476 sq.ft
Vikhroli,2 BHK Apartment,60000,950 sq.ft,Semi Furnished,2,Missing,2.0,722 sq.ft
Vikhroli,2 BHK Apartment,75000,950 sq.ft,Fully Furnished,2,Missing,2.0,883 sq.ft
Vikhroli,2 BHK Apartment,75000,1100 sq.ft,Semi Furnished,2,Missing,2.0,941 sq.ft
Vikhroli,1 BHK Apartment,40000,650 sq.ft,Semi Furnished,1,Missing,1.0,476 sq.ft
Vikhroli,2 BHK Apartment,50000,1050 sq.ft,Fully Furnished,2,Missing,1.0,850 sq.ft
Vikhroli,2 BHK Apartment,44000,1000 sq.ft,Semi Furnished,2,Missing,1.0,800 sq.ft
Vikhroli,2 BHK Apartment,39000,1000 sq.ft,Unfurnished,2,Missing,1.0,800 sq.ft
Vikhroli,2 BHK Apartment,55000,1050 sq.ft,Unfurnished,2,Missing,1.0,850 sq.ft
Vikhroli,1 BHK Apartment,35000,600 sq.ft,Semi Furnished,1,Missing,1.0,400 sq.ft
Vikhroli,1 BHK Apartment,36000,600 sq.ft,Unfurnished,1,Missing,1.0,400 sq.ft
Vikhroli,3 BHK Apartment,80000,1200 sq.ft,Unfurnished,3,Missing,1.0,1050 sq.ft
Vikhroli,2 BHK Apartment,45000,1050 sq.ft,Semi Furnished,2,Missing,1.0,649 sq.ft
Vikhroli,2 BHK Apartment,41000,1050 sq.ft,Unfurnished,2,Missing,1.0,649 sq.ft
Vikhroli,2 BHK Apartment,40000,750 sq.ft,Unfurnished,2,Missing,1.0,649 sq.ft
Vikhroli,2 BHK Apartment,42000,1050 sq.ft,Unfurnished,2,Missing,1.0,649 sq.ft
Vikhroli,2 BHK Apartment,42000,1055 sq.ft,Unfurnished,2,Missing,1.0,650 sq.ft
Vikhroli,2 BHK Apartment,42000,1050 sq.ft,Unfurnished,2,Missing,1.0,649 sq.ft
Vikhroli,2 BHK Apartment,39000,1050 sq.ft,Unfurnished,2,Missing,1.0,649 sq.ft
Vikhroli,2 BHK Apartment,40000,1050 sq.ft,Semi Furnished,2,Missing,1.0,649 sq.ft
Vikhroli,2 BHK Apartment,42000,1050 sq.ft,Unfurnished,2,Missing,1.0,649 sq.ft
Vikhroli,2 BHK Apartment,40000,1050 sq.ft,Unfurnished,2,Missing,1.0,649 sq.ft
Vikhroli,2 BHK Apartment,43000,1050 sq.ft,Unfurnished,2,Missing,1.0,649 sq.ft
Vikhroli,2 BHK Apartment,42000,1050 sq.ft,Unfurnished,2,Missing,1.0,649 sq.ft
Vikhroli,2 BHK Apartment,42000,1055 sq.ft,Unfurnished,2,Missing,1.0,649 sq.ft
Vikhroli,2 BHK Apartment,42000,1055 sq.ft,Unfurnished,2,Missing,1.0,649 sq.ft
Vikhroli,2 BHK Apartment,38000,850 sq.ft,Semi Furnished,2,Missing,1.0,750 sq.ft
Vikhroli,2 BHK Apartment,39500,830 sq.ft,Unfurnished,Missing,Missing,1.0,645 sq.ft
Vikhroli,2 BHK Apartment,40000,1100 sq.ft,Semi Furnished,1,Missing,1.0,900 sq.ft
Vikhroli,1 BHK Apartment,39000,600 sq.ft,Semi Furnished,1,Missing,1.0,400 sq.ft
Vikhroli,2 BHK Apartment,55000,1100 sq.ft,Semi Furnished,2,Missing,1.0,850 sq.ft
Vikhroli,3 BHK Apartment,60000,1000 sq.ft,Semi Furnished,2,Missing,1.0,850 sq.ft
Vikhroli,1 BHK Apartment,48000,765 sq.ft,Fully Furnished,1,Missing,1.0,465 sq.ft
Vikhroli,1 BHK Apartment,25000,550 sq.ft,Unfurnished,1,Missing,0.0,450 sq.ft
Vikhroli,1 RK Apartment,22000,350 sq.ft,Semi Furnished,1,Missing,1.0,270 sq.ft
Vikhroli,1 RK Apartment,20000,400 sq.ft,Unfurnished,1,Missing,1.0,270 sq.ft
Vikhroli,1 BHK Apartment,39000,550 sq.ft,Semi Furnished,2,Missing,1.0,450 sq.ft
Vikhroli,1 BHK Apartment,45000,650 sq.ft,Fully Furnished,1,Missing,2.0,510 sq.ft
Vikhroli,2 BHK Apartment,40000,840 sq.ft,Unfurnished,2,Missing,1.0,650 sq.ft
Vikhroli,2 BHK Apartment,35000,900 sq.ft,Semi Furnished,2,Missing,1.0,600 sq.ft
Vikhroli,1 BHK Apartment,25000,460 sq.ft,Semi Furnished,1,Missing,0.0,325 sq.ft
Vikhroli,1 BHK Apartment,36000,725 sq.ft,Semi Furnished,1,Missing,2.0,495 sq.ft
Vikhroli,1 BHK Apartment,40000,650 sq.ft,Semi Furnished,2,2,1.0,500 sq.ft
Vikhroli,2 BHK Apartment,55000,900 sq.ft,Semi Furnished,2,2,1.0,750 sq.ft
Vikhroli,1 BHK Apartment,20000,450 sq.ft,Semi Furnished,2,1,0.0,350 sq.ft
Vikhroli,1 RK Apartment,18000,350 sq.ft,Unfurnished,Missing,Missing,0.0,282 sq.ft
Vikhroli,2 BHK Apartment,35000,650 sq.ft,Semi Furnished,2,1,0.0,540 sq.ft
Vikhroli,2 BHK Apartment,35000,650 sq.ft,Semi Furnished,1,2,0.0,525 sq.ft
Vikhroli,2 BHK Apartment,35000,650 sq.ft,Semi Furnished,Missing,Missing,0.0,525 sq.ft
Vikhroli,2 BHK Apartment,35000,660 sq.ft,Semi Furnished,Missing,Missing,0.0,535 sq.ft
Vikhroli,2 BHK Apartment,35000,650 sq.ft,Semi Furnished,2,Missing,0.0,520 sq.ft
Vikhroli,1 BHK Apartment,28000,550 sq.ft,Unfurnished,1,Missing,0.0,400 sq.ft
Vikhroli,1 RK Apartment,14000,350 sq.ft,Unfurnished,1,1,0.0,256 sq.ft
Vikhroli,1 BHK Apartment,30000,538 sq.ft,Unfurnished,2,1,2.0,425 sq.ft
Vikhroli,1 BHK Apartment,27000,550 sq.ft,Semi Furnished,2,1,1.0,410 sq.ft
Vikhroli,1 RK Apartment,14000,325 sq.ft,Semi Furnished,Missing,Missing,0.0,256 sq.ft
Vikhroli,3 BHK Apartment,67000,1450 sq.ft,Fully Furnished,3,2,1.0,1050 sq.ft
Vikhroli,2 BHK Apartment,28000,650 sq.ft,Semi Furnished,2,1,0.0,510 sq.ft
Vikhroli,1 BHK Apartment,20000,420 sq.ft,Semi Furnished,2,Missing,1.0,325 sq.ft
Vikhroli,3 BHK Apartment,80000,1500 sq.ft,Unfurnished,3,2,2.0,1100 sq.ft
Vikhroli,1 BHK Apartment,30000,510 sq.ft,Semi Furnished,1,Missing,1.0,400 sq.ft
Vikhroli,1 BHK Apartment,37000,600 sq.ft,Semi Furnished,2,1,1.0,480 sq.ft
Vikhroli,2 BHK Apartment,57000,1098 sq.ft,Semi Furnished,2,1,1.0,778 sq.ft
Vikhroli,2 BHK Apartment,41000,1150 sq.ft,Unfurnished,2,1,1.0,650 sq.ft
Vikhroli,2 BHK Apartment,34000,950 sq.ft,Semi Furnished,2,1,1.0,620 sq.ft
Vikhroli,1 RK Apartment,13500,325 sq.ft,Semi Furnished,1,1,1.0,256 sq.ft
Vikhroli,1 RK Apartment,12500,325 sq.ft,Semi Furnished,1,1,1.0,225 sq.ft
Vikhroli,1 RK Apartment,14000,325 sq.ft,Unfurnished,1,1,1.0,256 sq.ft
Vikhroli,2 BHK Apartment,36000,920 sq.ft,Semi Furnished,2,1,1.0,620 sq.ft
Vikhroli,2 BHK Apartment,45000,950 sq.ft,Fully Furnished,2,1,1.0,650 sq.ft
Vikhroli,1 RK Apartment,14000,325 sq.ft,Semi Furnished,1,1,1.0,225 sq.ft
Vikhroli,2 BHK Apartment,55000,895 sq.ft,Semi Furnished,2,1,1.0,778 sq.ft
Vikhroli,1 BHK Apartment,35000,700 sq.ft,Semi Furnished,2,Missing,1.0,550 sq.ft
Vikhroli,1 BHK Apartment,45000,750 sq.ft,Fully Furnished,1,Missing,1.0,465 sq.ft
Vikhroli,2 BHK Apartment,45000,900 sq.ft,Semi Furnished,2,1,1.0,700 sq.ft
Vikhroli,1 BHK Apartment,33000,600 sq.ft,Fully Furnished,1,2,0.0,435 sq.ft
Vikhroli,2 BHK Apartment,35000,850 sq.ft,Unfurnished,2,Missing,2.0,620 sq.ft
Vikhroli,2 BHK Apartment,35000,750 sq.ft,Unfurnished,2,1,0.0,510 sq.ft
Vikhroli,2 BHK Apartment,35000,650 sq.ft,Semi Furnished,2,1,0.0,510 sq.ft
Vikhroli,2 BHK Apartment,30000,650 sq.ft,Semi Furnished,2,Missing,0.0,520 sq.ft
Vikhroli,2 BHK Apartment,35000,900 sq.ft,Semi Furnished,2,Missing,0.0,650 sq.ft
Vikhroli,2 BHK Apartment,35000,900 sq.ft,Semi Furnished,2,Missing,0.0,650 sq.ft
Vikhroli,1 BHK Apartment,13000,350 sq.ft,Semi Furnished,1,1,0.0,256 sq.ft
Vikhroli,1 BHK Apartment,25000,535 sq.ft,Semi Furnished,2,1,1.0,420 sq.ft
Vikhroli,1 BHK Apartment,28000,530 sq.ft,Unfurnished,2,1,1.0,420 sq.ft
Vikhroli,2 BHK Apartment,42000,1126 sq.ft,Unfurnished,2,Missing,1.0,622 sq.ft
Vikhroli,2 BHK Apartment,42000,1125 sq.ft,Unfurnished,2,Missing,1.0,649 sq.ft
Vikhroli,1 BHK Apartment,20000,425 sq.ft,Unfurnished,1,Missing,0.0,325 sq.ft
Vikhroli,1 RK Apartment,14000,350 sq.ft,Semi Furnished,1,1,0.0,256 sq.ft
Vikhroli,1 RK Apartment,15000,350 sq.ft,Semi Furnished,1,1,1.0,256 sq.ft
Vikhroli,2 BHK Apartment,55000,940 sq.ft,Semi Furnished,2,1,1.0,730 sq.ft
Vikhroli,2 BHK Apartment,60000,1050 sq.ft,Semi Furnished,2,1,1.0,780 sq.ft
Vikhroli,1 BHK Apartment,38000,625 sq.ft,Semi Furnished,1,Missing,1.0,500 sq.ft
Vikhroli,1 BHK Apartment,18000,450 sq.ft,Unfurnished,1,1,0.0,350 sq.ft
Vikhroli,2 BHK Apartment,65000,1100 sq.ft,Unfurnished,2,1,1.0,800 sq.ft
Vikhroli,2 BHK Apartment,75000,1200 sq.ft,Unfurnished,2,2,1.0,900 sq.ft
Vikhroli,1 BHK Apartment,40000,620 sq.ft,Unfurnished,2,1,1.0,480 sq.ft
Vikhroli,3 BHK Apartment,70000,1569 sq.ft,Semi Furnished,3,1,1.0,1250 sq.ft
Vikhroli,2 BHK Apartment,33000,950 sq.ft,Semi Furnished,2,Missing,1.0,620 sq.ft
Vikhroli,3 BHK Apartment,70000,1253 sq.ft,Semi Furnished,3,1,2.0,987 sq.ft
Vikhroli,1 BHK Apartment,30000,560 sq.ft,Semi Furnished,2,1,0.0,400 sq.ft
Vikhroli,2 BHK Apartment,35000,750 sq.ft,Unfurnished,2,1,1.0,580 sq.ft
Vikhroli,1 BHK Apartment,35000,525 sq.ft,Fully Furnished,2,1,1.0,400 sq.ft
Vikhroli,1 RK Apartment,14000,352 sq.ft,Semi Furnished,1,Missing,0.0,225 sq.ft
Vikhroli,1 RK Apartment,14000,325 sq.ft,Semi Furnished,1,1,0.0,225 sq.ft
Vikhroli,1 RK Apartment,14000,325 sq.ft,Semi Furnished,1,1,1.0,225 sq.ft
Vikhroli,2 BHK Apartment,35000,950 sq.ft,Semi Furnished,2,1,0.0,710 sq.ft
Vikhroli,2 BHK Apartment,33000,950 sq.ft,Semi Furnished,2,1,2.0,735 sq.ft
Vikhroli,1 RK Apartment,15000,325 sq.ft,Fully Furnished,1,1,1.0,256 sq.ft
Vikhroli,1 RK Apartment,13500,325 sq.ft,Semi Furnished,1,Missing,1.0,225 sq.ft
Vikhroli,1 RK Apartment,13000,325 sq.ft,Unfurnished,1,1,1.0,225 sq.ft
Vikhroli,1 RK Apartment,13500,325 sq.ft,Semi Furnished,1,1,1.0,256 sq.ft
Vikhroli,1 BHK Apartment,27000,525 sq.ft,Unfurnished,2,Missing,1.0,400 sq.ft
Vikhroli,1 BHK Apartment,45000,595 sq.ft,Fully Furnished,1,Missing,1.0,475 sq.ft
Vikhroli,1 BHK Apartment,45000,595 sq.ft,Fully Furnished,1,Missing,1.0,475 sq.ft
Vikhroli,2 BHK Apartment,38000,1050 sq.ft,Semi Furnished,2,1,1.0,850 sq.ft
Vikhroli,1 BHK Apartment,32000,520 sq.ft,Semi Furnished,2,1,1.0,400 sq.ft
Vikhroli,2 BHK Apartment,41500,1050 sq.ft,Unfurnished,2,Missing,1.0,649 sq.ft
Vikhroli,1 BHK Apartment,22000,560 sq.ft,Semi Furnished,Missing,Missing,0.0,Missing
Vikhroli,2 BHK Apartment,35000,620 sq.ft,Fully Furnished,Missing,Missing,0.0,Missing
Vikhroli,1 RK Apartment,14000,350 sq.ft,Unfurnished,1,Missing,0.0,Missing
Vikhroli,1 BHK Apartment,30000,630 sq.ft,Semi Furnished,Missing,Missing,0.0,Missing
Vikhroli,2 BHK Apartment,35000,650 sq.ft,Semi Furnished,Missing,Missing,0.0,Missing
Vikhroli,2 BHK Apartment,30000,950 sq.ft,Unfurnished,Missing,Missing,0.0,Missing
Vikhroli,1 RK Apartment,13000,256 sq.ft,Semi Furnished,1,Missing,0.0,Missing
Vikhroli,1 RK Apartment,14000,320 sq.ft,Unfurnished,Missing,Missing,0.0,Missing
Vikhroli,1 BHK Apartment,28000,610 sq.ft,Semi Furnished,Missing,Missing,0.0,Missing
Vikhroli,1 RK Apartment,14000,325 sq.ft,Unfurnished,Missing,Missing,0.0,Missing
Vikhroli,1 RK Apartment,13000,320 sq.ft,Unfurnished,Missing,Missing,0.0,Missing
Vikhroli,1 RK Apartment,13000,320 sq.ft,Unfurnished,Missing,Missing,0.0,225 sq.ft
Vikhroli,1 BHK Apartment,50000,725 sq.ft,Fully Furnished,Missing,Missing,0.0,520 sq.ft
Vikhroli,1 BHK Apartment,35000,630 sq.ft,Semi Furnished,1,Missing,1.0,450 sq.ft
Vikhroli,2 BHK Apartment,32000,650 sq.ft,Semi Furnished,2,2,1.0,510 sq.ft
Vikhroli,1 RK Apartment,25000,230 sq.ft,Semi Furnished,1,Missing,1.0,Missing
Vikhroli,2 BHK Apartment,35000,817 sq.ft,Unfurnished,Missing,Missing,0.0,Missing
Vikhroli,2 BHK Apartment,35000,817 sq.ft,Unfurnished,2,Missing,0.0,527 sq.ft
Vikhroli,2 BHK Apartment,35000,780 sq.ft,Semi Furnished,2,Missing,0.0,505 sq.ft
Vikhroli,2 BHK Apartment,35000,800 sq.ft,Unfurnished,Missing,Missing,0.0,Missing
Vikhroli,2 BHK Apartment,45800,652 sq.ft,Semi Furnished,2,Missing,1.0,Missing
Vikhroli,1 BHK Apartment,25000,500 sq.ft,Semi Furnished,1,2,1.0,410 sq.ft
Vikhroli,1 BHK Apartment,22000,500 sq.ft,Semi Furnished,1,Missing,0.0,400 sq.ft
Vikhroli,2 BHK Apartment,32000,650 sq.ft,Semi Furnished,2,2,1.0,510 sq.ft
Vikhroli,2 BHK Apartment,35000,600 sq.ft,Semi Furnished,2,Missing,1.0,510 sq.ft
Vikhroli,3 BHK Apartment,90000,1250 sq.ft,Semi Furnished,3,1,2.0,Missing
Vikhroli,2 BHK Apartment,35000,800 sq.ft,Unfurnished,2,Missing,1.0,500 sq.ft
Vikhroli,1 RK Apartment,17000,440 sq.ft,Unfurnished,2,Missing,1.0,400 sq.ft
Vikhroli,2 BHK Apartment,55000,1050 sq.ft,Fully Furnished,2,2,,760 sq.ft
Vikhroli,1 RK Apartment,23000,400 sq.ft,Semi Furnished,1,Missing,1.0,Missing
Vikhroli,1 BHK Apartment,42500,728 sq.ft,Fully Furnished,2,Missing,0.0,528 sq.ft
Vikhroli,1 RK Apartment,26000,650 sq.ft,Fully Furnished,1,1,1.0,300 sq.ft
Vikhroli,2 BHK Apartment,55000,900 sq.ft,Semi Furnished,2,1,1.0,750 sq.ft
Vikhroli,1 BHK Apartment,22000,320 sq.ft,Unfurnished,1,2,0.0,Missing
Vikhroli,1 RK Apartment,28000,400 sq.ft,Fully Furnished,1,Missing,1.0,230 sq.ft
Vikhroli,1 BHK Apartment,40000,900 sq.ft,Semi Furnished,Missing,Missing,0.0,Missing
Vikhroli,1 BHK Apartment,45000,750 sq.ft,Semi Furnished,2,Missing,0.0,550 sq.ft
Vikhroli,1 BHK Apartment,26000,610 sq.ft,Semi Furnished,1,Missing,1.0,437 sq.ft
Vikhroli,1 BHK Apartment,30000,755 sq.ft,Fully Furnished,1,Missing,1.0,525 sq.ft
Vikhroli,2 BHK Apartment,44000,1000 sq.ft,Semi Furnished,2,Missing,0.0,649 sq.ft
Vikhroli,1 BHK Apartment,37000,750 sq.ft,Semi Furnished,2,Missing,0.0,500 sq.ft
Vikhroli,2 BHK Apartment,75000,931 sq.ft,Unfurnished,2,Missing,0.0,745 sq.ft
Vikhroli,1 BHK Apartment,35000,610 sq.ft,Fully Furnished,2,Missing,0.0,456 sq.ft
Vikhroli,1 BHK Apartment,40000,750 sq.ft,Fully Furnished,2,Missing,0.0,720 sq.ft
Vikhroli,2 BHK Apartment,85000,710 sq.ft,Semi Furnished,1,Missing,0.0,Missing
Vikhroli,3 BHK Apartment,70000,1500 sq.ft,Fully Furnished,3,Missing,0.0,900 sq.ft
Vikhroli,2 BHK Apartment,95000,1032 sq.ft,Semi Furnished,2,Missing,0.0,900 sq.ft
Vikhroli,3 BHK Apartment,55000,1275 sq.ft,Semi Furnished,3,1,1.0,876 sq.ft
Vikhroli,1 RK Apartment,26000,225 sq.ft,Fully Furnished,1,Missing,0.0,225 sq.ft
Vikhroli,1 RK Apartment,28000,225 sq.ft,Fully Furnished,1,Missing,0.0,225 sq.ft
Vikhroli,2 BHK Apartment,33000,761 sq.ft,Semi Furnished,2,Missing,0.0,525 sq.ft
Vikhroli,1 RK Apartment,13500,361 sq.ft,Semi Furnished,1,Missing,1.0,250 sq.ft
Vikhroli,2 BHK Apartment,35000,797 sq.ft,Semi Furnished,2,Missing,0.0,550 sq.ft
Vikhroli,1 BHK Apartment,30000,350 sq.ft,Unfurnished,1,Missing,0.0,340 sq.ft
Vikhroli,2 BHK Apartment,47000,856 sq.ft,Semi Furnished,2,Missing,0.0,659 sq.ft
Vikhroli,2 BHK Apartment,46000,950 sq.ft,Semi Furnished,2,Missing,0.0,659 sq.ft
Vikhroli,1 BHK Apartment,39000,730 sq.ft,Unfurnished,2,Missing,0.0,528 sq.ft
Vikhroli,1 RK Apartment,30000,230 sq.ft,Fully Furnished,1,Missing,0.0,230 sq.ft
Vikhroli,2 BHK Apartment,34000,761 sq.ft,Semi Furnished,2,Missing,0.0,525 sq.ft
Vikhroli,2 BHK Apartment,62900,1050 sq.ft,Semi Furnished,2,Missing,0.0,843 sq.ft
Vikhroli,1 BHK Apartment,44000,624 sq.ft,Semi Furnished,1,Missing,0.0,480 sq.ft
